codigo,titulo,autor,fecha_publicacion,precio
140139400,The Spectator Bird (Contemporary American Fiction),Wallace Stegner,1990,2.39
671682083,TERMS OF ENDEARMENT : A Novel (Touchstone Book),Larry McMurtry,1989,28.37
8434850915,Moriras En Chafarinas,Fernando Lalana,1998,17.75
9151830485,Aprilhäxan,Majgull Axelsson,1997,7.56
192816276,The Secret Agent: A Simple Tale (World's Classics),Joseph Conrad,1996,25.59
330353713,Shuttlecock,Graham Swift,0,7.9
60503475,Isabel's Daughter : A Novel,Judith R. Hendricks,2004,10.08
1400060117,A Round-Heeled Woman : My Late-Life Adventures in Sex and Romance,JANE JUSKA,2003,6.3
081296800X,Getting Mother's Body : A Novel,SUZAN-LORI PARKS,2004,4.0
449908798,Duplicate Keys,Jane Smiley,1993,3.58
743255224,Name All the Animals : A Memoir,Alison Smith,2004,9.04
399146113,It's Not About the Bike: My Journey Back to Life,Lance Armstrong,2000,6.68
312291523,The Dog Who Spoke with Gods,Diane Jessup,2002,1.98
446675059,The Honk and Holler Opening Soon,Billie Letts,1999,9.0
1558614621,The Girls in 3-B (Femmes Fatales : Women Write Pulp),Valerie Taylor,2003,11.09
753811251,Inge and Mira,Marianne Fredriksson,2001,5.14
375411550,The Bluest Eye,Toni Morrison,2000,19.11
679774025,All over but the Shoutin',Rick Bragg,1998,4.32
380705648,Just Another Kid,Torey Hayden,1989,10.23
812968182,The Territory of Men,Joelle Fraser,2003,11.99
385318804,The Only Girl in the Car : A Memoir,KATHY DOBIE,2003,11.72
380652277,Murphy's Boy,Torey Hayden,1983,3.02
375508627,"Middletown, America: One Town's Passage from Trauma To Hope",GAIL SHEEHY,2003,48.69
452284937,Girl With a Pearl Earring,Tracy Chevalier,2003,6.2
1573222267,Blue Shoe,Anne Lamott,2002,38.43
316781010,Fortune's Rocks: A Novel,Anita Shreve,1999,4.56
865472807,Hard Laughter: A Novel,Anne Lamott,1987,1.64
345460359,Drowning Ruth,CHRISTINA SCHWARZ,2003,25.86
1885211929,Sand in My Bra and Other Misadventures: Funny Women Write from the Road (Travelers' Tales),Jennifer Leo,2003,9.57
743201027,Learning Joy from Dogs Without Collars : A Memoir,Lauralee Summer,2003,4.03
156292530X,America Out of the Ashes,Jeff O'Leary,2001,2.71
684836556,The ACCIDENTAL ACTIVIST,Candace Gingrich,1997,6.44
842307419,Elizabeth Gail and the Teddy Bear Mystery (Elizabeth Gail),Hilda Stahl,1988,21.83
1556612966,The Measure of a Heart (Women of the West),Janette Oke,1992,8.03
590465953,The Littles and the Trash Tinies (Littles),John Peterson,1993,20.58
671017276,To Cheat Or Not To Cheat (FullHouseStephanie),Devra Newberger Speregen,1998,8.25
895772175,The Adventures of Tom Sawyer (The World's Best Reading),Mark Twain,1980,16.13
64405109,Little Farm in the Ozarks (Little House),Roger Lea MacBride,1994,5.97
64405486,Grab Hands and Run,Frances Temple,1995,3.56
64400018,Little House in the Big Woods,Laura Ingalls Wilder,1953,9.07
1561797111,Gianna: Aborted... and Lived to Tell About It (Living Books),Jessica Shaver,1999,4.66
836217799,Bring Me The Head Of Willy The Mailboy!,Scott Adams,1995,9.48
083611714X,Rosanna of the Amish,Joseph Warren Yoder,1973,14.83
440490995,The Saving of P.S.,Robbie Branscum,1979,4.96
380698714,Sideways Stories from Wayside School (Wayside School),Louis Sachar,1985,4.02
553481185,"Jessica's Mermaid (Sweet Valley Kids, No. 49)",Molly Mia Stewart,1994,11.61
689835744,Sheltie The Shetland Pony (Sheltie),Peter Clover,2000,9.94
590450336,The Adventure of the Backyard Sleepout,Nancy McArthur,1992,28.63
316115568,Arthur Accused : A Marc Brown Arthur Chapter Book 5 (Arthur Chapter Books),Marc Brown,1998,12.76
590623516,"The Knight at Dawn (Magic Tree House, #2)",Mary Pope Osborne,1995,6.33
140511008,The Penguin Dictionary of Microprocessors (Penguin Reference Books),Anthony Chandor,1981,1.43
609602438,The Love Poems of Rumi,Deepak Chopra,1998,7.71
9723704552,O medo (Documenta po�ctica),Al Berto,1997,5.26
067177459X,The Intruder,Melinda Metz,2000,4.1
618071784,Wild Health: How Animals Keep Themselves Well and What We Can Learn From Them,Cindy Engel,2002,12.73
1550660160,Hyena Family: Animal Series (Animal Series),Jane Goodall,1991,2.75
876054440,Frogs and Toads  : An Owner's Guide to a Happy Healthy Pet (Happy Healthy Pet),Steve  Grenard,1998,19.17
882547593,Freshwater Aquarium Fish: A Color Guide,J.P. Gosse,1983,16.11
316057517,The Trials of Life: A Natural History of Animal Behavior (Trials of Life),David Attenborough,1991,5.72
866220445,The Basset Hound/Ps-815,Marcia Foy,1985,9.34
517880539,Catwatching,Desmond Morris,1993,41.07
671449621,No Bad Dogs,Barbara Woodhouse,1982,49.21
3923880642,"Dog Owners Guide to American and English Cocker Spaniels: Everything You Need to Know About Your Spaniel, Including Health Care, Training, Breeding A",Dorothy Quelch,1987,11.77
312104456,Critters: Adventures in Wildest Suburbia,A. B. C. Whipple,1994,4.84
385314280,When Elephants Weep: The Emotional Lives of Animals,Jeffrey Moussaieff Masson,1996,20.5
345285859,Shibumi,Trevanian,1980,8.83
872168255,Lion of Ireland,Robert. Metz,1981,18.25
804102988,Sarum: The Novel of England,Edward Rutherford,1992,2.77
440150167,Love and War,John Jakes,1985,8.5
974807702,Sea Dancers,Richard Franzen,2004,2.9
590988867,Tuck Everlasting,Natalie Babbitt,1975,9.4
059050214X,"A Journey to the New World: The Diary of Remember Patience Whipple, Mayflower, 1620 (Dear America Series)",Kathryn Lasky,1996,14.53
316286125,By the Great Horn Spoon!,Inc. Sid Fleischman,1988,13.75
590053698,For Love of a Horse,Patricia Leitch,1978,4.55
038523029X,Search for the Breed,Fred Grove,1986,4.74
152177639,Maria: A Christmas Story,Theodore Taylor,1992,6.35
380715635,One More River,Lynne Reid Banks,1993,20.34
517667185,Andersens Fairy Tales,Hans Christian Andersen,1988,9.83
316613231,Lonely Girls With Burning Eyes: A Wife Recalls Her Husband's Journey Home from Vietnam,Marian Novak,1991,27.33
140343865,"Dear Mom, You're Ruining My Life",Jean Van Leeuwen,1990,30.44
807593664,"The Yellow House Mystery (Boxcar Children Series, No 3)",Gertrude Chandler Warner,1989,29.45
044021212X,A Candidate for Murder,Joan Lowery Nixon,1992,7.0
440411335,Mr. Tucket (Tucket Adventures (Paperback)),GARY PAULSEN,1995,4.56
440497272,The Witches of Worm,Zilpha Keatley Snyder,1986,39.09
059042243X,Anne of Green Gables,L.M. Montgomery,1989,29.44
140365826,A Different Beat,Candy Dawson Boyd,1996,3.93
671550748,CHRISTOPHER PIKES TALES OF TERROR 1,Christopher Pike,1997,5.77
821715186,Trivia Mania: Movies,Xavier Einstein,1984,12.45
60233346,Walk Two Moons (Newbery Medal Book),Sharon Creech,1994,6.49
590098535,New Adventures of the Mad Scientists Club,B. Brinley,1976,3.1
671866966,"HALF CHILD, THE",Kathleen Hersom,1993,1.2
072324216X,The Little Yellow Book (Flower Fairies),Cicely Mary Barker,1995,3.29
140314512,Eighteenth Emergency (Camelot Book),Betsy Byars,1996,16.71
590432664,Circle of Gold,Candy Dawson Boyd,1984,2.74
440430712,Great Brain (Yearling),John D. Fitzgerald,1972,2.1
590972154,"Brain Stealers (Visitors Book , No 3)",W. R. Philbrick,1997,8.43
380750260,Silver,Norma Fox Mazer,1989,16.5
449219895,A Private Crime,Lillian O'Donnell,1992,15.38
590399888,"Cry of the Cat (Goosebumps Series 2000, No 1)",R. L. Stine,1998,24.22
874067715,"Come Home, Barkley",Marilyn Anderson,1996,5.17
006440160X,A Dog on Barkham Street,Mary Stolz,1985,8.2
316142417,Skateboard Tough (Matt Christopher Sports Classics),Matt Christopher,1994,19.52
786813563,Guests,Michael Dorris,1999,31.57
64470229,The Moves Make the Man,Bruce Brooks,1987,8.71
590425560,101 Silly Summertime Jokes,Stephanie Calmenson,1989,6.04
590414356,101 Super Sports Jokes,Judith Stamper,1988,9.9
910034532,Alateen: A Day at a Time,Incorporated Al-Anon Family Group Headquarters,1983,2.73
1591820324,GTO #8,Tohru Fujisawa,2002,3.56
1591820316,GTO #7,Tohru Fujisawa,2002,32.45
1591820308,GTO #6,Tohru Fujisawa,2002,8.09
1591820286,GTO #4,Tohru Fujisawa,2002,17.75
1931514496,GTO Vol. 3,Tohru Fujisawa,2002,2.84
1931514968,GTO #2,Tohru Fujisawa,2002,4.58
3426621657,Die Stimme des Zwielichts.,Ulli Olvedi,2002,5.47
8573022744,Histórias brasileiras de verão (Vide Verissimo),Luís Fernando Veríssimo,1999,13.59
312983336,I Think I Love You,Stephanie Bond,2002,7.84
140714197,Romeo and Juliet (The Pelican Shakespeare),William Shakespeare,1988,4.47
425154882,Carriers,Patrick Lynch,1996,5.12
233981071,Moon Tiger,Penelope Lively,1987,8.08
3453171489,Die sch�?¶ne Schrift.,Rafael Chirbes,2000,3.82
1550171348,The Whole Fam Damily,Anne Cameron,1996,35.5
345404769,Silent Witness,RICHARD NORTH PATTERSON,1997,13.23
425158594,Demon Seed,Dean R. Koontz,1997,2.76
99282194,Human Stain,Philip Roth,2001,18.67
380806576,Veronica,Nicholas Christopher,2000,16.31
60508876,Beautiful Child,Torey Hayden,2003,8.61
967253535,Naked Through The Snow and Other Bits of Silliness,Sailor Jim Johnston,2002,7.55
448095017,"The Secret of the Old Clock (Nancy Drew Mystery Stories, No 1)",Carolyn Keene,1930,8.9
671038850,A Stitch in Time (Star Trek: Deep Space Nine),Andrew J. Robinson,2000,14.52
345386722X,Spiegelkanon.,Paolo Maurensig,2003,9.14
446359688,Red Phoenix,Larry Bond,1990,18.45
892831189,Handbook to the Gospels: A Guide to the Gospel Writings and to the Life and Times of Jesus,John Wijngaards,1983,6.47
449902927,Feel the Fear and Do It Anyway,Susan Jeffers,1988,11.12
1558745017,Chicken Soup for the Christian Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1997,7.62
671501283,Scuse Me While I Kiss This Guy,Gavin Edwards,1995,5.44
033036197X,People of Heaven,Beverley Harper,0,4.23
767906780,Fatal Voyage: The Sinking of the Uss Indianapolis,Dan Kurzman,2001,13.2
679744495,A Day at the Beach: Recollections,Geoffrey Wolff,1993,15.93
440221099,Talk Before Sleep: A Novel,Elizabeth Berg,1995,6.44
385319207,One True Thing,Anna Quindlen,1997,68.38
449907635,The Cat Who Went to Paris,Peter Gethers,1996,10.89
042518269X,Final Diagnosis,Gary A. Birken,2001,7.41
60915749,The Knockout Artist,Harry Crews,1989,4.89
553260618,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986,20.58
671002783,God on a Harley : Twelve Real Life Love Stories,Joan Brady,1996,11.23
671722794,MIDSUMMER NIGHT'S DREAM,William Shakespeare,1993,25.42
1893121119,"Ticket to Everywhere : The Best of \Detours\"" Travel Column""",Dave Hoekstra,2000,5.23
804900078,Scarlet Letter,Nathaniel Hawthorne,1991,7.97
385323905,Kaaterskill Falls,Allegra Goodman,1999,16.72
034540727X,The Killer Angels,MICHAEL SHAARA,1996,24.59
786886625,Spilling Clarence : A Novel,Anne Ursu,2003,13.18
375760504,Life After Death,Carol Muske-Dukes,2002,4.23
312300530,The Last Jew,Noah Gordon,2002,3.9
157322930X,High Maintenance,Jennifer Belle,2002,28.73
805211020,A Good Enough Daughter : A memoir,ALIX KATES SHULMAN,2000,2.12
679736891,Cambridge,CARYL PHILLIPS,1993,12.07
60915188,An American Childhood,Annie Dillard,1988,4.83
671792385,REED'S BEACH,Bret Lott,1993,8.77
156008661,Ladies' Night at Finbar's Hotel,Dermot Bolger,2000,11.19
609803247,The Red Devil : A Memoir About Beating The Odds,Katherine Russell Rich,2000,9.24
425163407,Unnatural Exposure,Patricia Daniels Cornwell,1998,2.73
671873199,All That Glitters (Landry),V.C. Andrews,1995,11.65
812531353,The Boat of a Million Years,Poul Anderson,1994,10.57
140281290,Over Hill And Dale,Gervase Phinn,2003,44.91
3596143500,Mannomann.,Jil Karoly,1998,9.07
451525027,"Innocents Abroad or the New Pilgrims Progress: Being Some Account of the Steamship Quaker City's Pleasure Excursion to Europe and the Holy Land : With Descriptions of Countries, Nations, Incidents",Mark Twain,1997,5.21
8441501742,Programacion en Java,Pedro M. Cuenca Jimenez,1997,11.57
8408022547,LA Muerte Del Decano,G. Torrente Ballester,1998,13.0
9074336329,Want dit is mijn lichaam,Renate Dorrestein,1997,1.69
3423704306,Hei�?�?e Spur aus Afrika. ( Ab 8 J.).,Andreas Schl�?¼ter,1997,35.2
515099546,The Cat Who Sniffed Glue,Lilian Jackson Braun,1996,28.82
812542835,Reliquary,Douglas Preston,1998,12.0
373264208,Ransom at the Opera,Fred Hunter,2002,46.18
373264216,Keeping Silent,Carla Damron,2002,13.31
425170306,The Lost Bird,Margaret Coel,2000,12.14
042517025X,The Story Teller (Arapaho Indian Mysteries),Margaret Coel,1999,5.3
425180905,The Spirit Woman,Margaret Coel,2001,16.36
373263945,Lithium Murder (Worldwide Mystery),Camille Minichino,2001,7.2
425067769,The Big Four,Agatha Christie,1984,2.79
785278796,The Senator's Agenda,Bob Larson,1995,21.24
1560431008,"Woman, Thou Art Loosed: Healing the Wounds of the Past",T.D. Jakes,1994,1.72
1565076257,15 Minutes of Peace With God,Emilie Barnes,1997,10.66
553575937,Jane and the Unpleasantness at Scargrave Manor: Being the First Jane Austen Mystery (Jane Austen Mysteries (Paperback)),Stephanie Barron,1997,6.76
571136117,Her Living Image,Jane Rogers,1990,9.29
856402915,Footprint upon Water,Barbara Fitzgerald,1984,3.02
800714237,"13 Fatal Errors Managers Make, and How You Can Avoid Them",W. Steven Brown,1985,10.79
140069453,Tirra Lirra by the River,Jessica Anderson,1991,11.95
671852701,Fight the Best Fight,Marjory Davidson,1995,7.74
553283588,Juffie Kane,Beverly S. Martin,1990,9.81
055329508X,Dream Weavers,Phillip Shelby,1992,8.4
855616539,The potato factory: A novel,Bryce Courtenay,1995,12.04
743410181,Temptation,Jude Deveraux,2001,15.72
671502522,A Holiday Of Love,Judith McNaught,1994,5.05
373834292,Valentine Babies,Anne Stuart,2000,4.82
263819922,Marriage for Real (Presents),Emma Richmond,2000,15.64
263823091,An Ardent Friendship (Historical Romance: Regency),Elizabeth Bailey,2000,11.3
026382831X,"This Time, Marriage",Susan Wiggs,2001,29.57
671744623,The Heiress,Jude Deveraux,1995,16.95
671025384,Imzadi II: Triangle (Star Trek The Next Generation),Peter David,1999,28.53
671019228,"Q-Strike (Star Trek The Next Generation, Book 49)",Greg Cox,1998,76.1
038073320X,The Gazebo: A Novel,Emily Grayson,2000,14.73
61044636,Mars and Venus on a Date : A Guide to Navigating the 5 Stages of Dating to Create a Loving and Lasting Relationship,John Gray,1998,1.77
553561049,Living in the Light : A Guide To Personal And Planetary Transformation,SHAKTI GAWAIN,1993,13.12
263824683,Promise,Debbie Macomber,2000,26.03
373047231,One Wedding Night (Montana Brides),Karen Hughes,2001,1.98
373483872,Delivered By Christmas,Linda Howard,1999,3.17
3442438241,Der magische Zirkel.,Katherine Neville,2000,19.84
3596130417,Schiffsmeldungen / The Shipping News,Annie Proulx,2002,5.44
552526150,Dreaming of Larry,Jean Ure,1994,20.58
307123332,Poky Little Puppy (Sturdy Shape Book),Janette Sebring Lowrey,1990,8.27
723245835,Peter Rabbit's Giant Storybook (World of Peter Rabbit and Friends),Beatrix Potter,2000,2.58
3770156218,Der Fall Arbogast.,Thomas Hettche,2001,3.21
351828875X,Das Gehirn und seine Wirklichkeit.,Gerhard Roth,2000,10.92
3453124502,Die Skulptur.,Lauren M. Henderson,1997,67.46
354835985X,Erste Person Plural. Die Geschichte meiner vielen Pers�?¶nlichkeiten.,Cameron West,2000,27.4
3404144449,Der Engel mit den schwarzen Fl�?¼geln.,Petra Hammesfahr,2000,8.94
3442420156,Die Werbung. Roman.,Ruth Rendell,1993,31.17
330294911,Man Who Mistook His Wife for a Hat,Oliver Sacks,0,6.28
3485008265,Ich Igelkind. Botschaften aus einer autistischen Welt.,Katja Rohde,1999,9.6
61053473,Goblins/Whirlwind (X-Files (HarperCollins Age 12-Up)),Charles Grant,1996,6.89
3792000261,Der Kleine Prinz Prince German Hardy Boys,Antoine de Saint-Exup�cry,0,6.23
3257229305,Die Apothekerin,Ingrid Noll,0,2.82
3499231689,Belas Sunden,Petra Hammesfahr,2003,7.09
3423125071,Mein Herz so wei�?�?.,Javier Marias,1998,5.83
553239112,The Heart is a Lonely Hunter,Carson McCullers,1982,8.65
802141293,Troll: A Love Story,Johanna Sinisalo,2004,10.39
451458915,Eternity Row (Stardoc (Paperback)),S. L. Viehl,2002,2.56
451458559,Shockball: A Stardoc Novel (Stardoc (Paperback)),S. L. Viehl,2001,9.54
451458141,Endurance (Stardoc (Paperback)),S. L. Viehl,2001,22.23
451457935,Stardoc II: Beyond Varallan (Stardoc (Paperback)),S. L. Viehl,2000,3.58
451457730,Stardoc: A Novel (Stardoc (Paperback)),S. L. Viehl,2000,1.47
142002798,"Mary, Called Magdalene",Margaret George,2003,40.47
397300441,Lost Queen of Egypt,Lucile Morrison,1937,4.21
451190955,Let the Drum Speak: A Novel of Ancient America,Linda Lay Shuler,1997,9.67
451160533,She Who Remembers,Linda Lay Shuler,1989,3.77
60530421,"The Lady, the Chef, and the Courtesan",Marisol,2003,22.67
395927218,The Namesake,Jhumpa Lahiri,2003,6.65
345450302,The Mango Season,AMULYA MALLADI,2003,4.97
006039384X,Mirror Mirror: A Novel,Gregory Maguire,2003,4.57
037576092X,Autobiography of a Fat Bride : True Tales of a Pretend Adulthood,LAURIE NOTARO,2003,8.2
874041872,"Cynthia Ann Parker : The Life and Legend (Southwestern Studies, No. 92)",Margaret Schmidt Hacker,1998,14.93
515133876,Narcissus in Chains (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2002,5.93
515134503,Obsidian Butterfly (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2000,7.06
515134457,Blue Moon,Laurell K. Hamilton,1998,2.32
515134473,Burnt Offerings (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1998,3.83
810942631,Roman Sex: 100 B.C. to A.D. 250,John Clarke,2003,4.24
515134465,Bloody Bones (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1996,3.38
142002593,A Mind of Its Own: A Cultural History of the Penis,David M. Friedman,2003,16.2
051513452X,The Lunatic Cafe (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2002,5.53
399150706,For Matrimonial Purposes,Kavita Daswani,2003,2.05
515134481,Circus of the Damned (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1995,6.78
038548237X,The Mistress of Spices,Chitra Banerjee Divakaruni,1997,73.17
051513449X,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1995,23.47
158567365X,Stone Heart: A Novel of Sacajawea,Diane Glancy,2003,9.02
743456408,The Feast of Roses: A Novel,Indu Sundaresan,2003,46.5
743427149,The Twentieth Wife: A Novel,Indu Sundaresan,2002,14.17
1565113306,Fight Club,Chuck Palahniuk,1999,6.56
3442355907,Lasst Knochen Sprechen,Kathy Reichs,2002,29.2
3442448182,Monster.,Jonathan Kellerman,2001,11.49
3442309646,Das sexuelle Leben der Catherine M.,Catherine Millet,2001,7.59
3442541662,Der Simulant.,Chuck Palahniuk,2002,1.38
3442451752,Dienstags Bei Morrie: Die Lehre Eines Lebens,Mitch Albom,2002,4.92
9810023847,The Serpent and the Purple Moon (Windows of Singapore Series),Sr Pugalenthi,1992,13.74
081257558X,"Winter's Heart (The Wheel of Time, Book 9)",Robert Jordan,2002,9.13
684859483,Ladies And Gentlemen Of The Jury: Greatest Closing Arguments In Modern Law,Michael S. Lief,2000,5.65
9810455674,A Leap of Love: A Novella,Catherine Lim,2003,18.52
395971802,Salad Suppers,Andrea Chesman,1999,9.72
9810026595,Crystal Is Waiting (Window of Singapore Series),Sr Pugalenthi,1992,13.59
